"variable" "value" "group" "Succession" "Succession_numeric" "Community"
"376" "GT15" 0.858959841534074 "GT" "Managed" 1 "Fungi"
"377" "GT15" 0.883877564782716 "GT" "Managed" 1 "Fungi"
"378" "GT15" 0.487141781199331 "GT" "Managed" 1 "Fungi"
"379" "GT15" 0.805456965394854 "GT" "Managed" 1 "Fungi"
"380" "GT15" 0.898159657345536 "GT" "Managed" 1 "Fungi"
"381" "GT15" 0.808355010186704 "GT" "Managed" 1 "Fungi"
"382" "GT15" 0.964898079328869 "GT" "Managed" 1 "Fungi"
"383" "GT15" 0.947664479199258 "GT" "Managed" 1 "Fungi"
"384" "GT15" 0.88739387162759 "GT" "Managed" 1 "Fungi"
"385" "GT2" 0.780594583827395 "GT" "Managed" 1 "Fungi"
"386" "GT2" 0.904313413692463 "GT" "Managed" 1 "Fungi"
"387" "GT2" 0.969002680129279 "GT" "Managed" 1 "Fungi"
"388" "GT2" 0.979226184073552 "GT" "Managed" 1 "Fungi"
"389" "GT2" 0.891252390057361 "GT" "Managed" 1 "Fungi"
"390" "GT2" 0.909741746538871 "GT" "Managed" 1 "Fungi"
"391" "GT2" 0.971048014678729 "GT" "Managed" 1 "Fungi"
"392" "GT2" 0.996266162880847 "GT" "Managed" 1 "Fungi"
"393" "GT2" 0.903961493450961 "GT" "Managed" 1 "Fungi"
"394" "GT2" 0.959123771354976 "GT" "Managed" 1 "Fungi"
"395" "GT2" 0.956730005286494 "GT" "Managed" 1 "Fungi"
"396" "GT2" 0.919574979890534 "GT" "Managed" 1 "Fungi"
"397" "GT2" 0.926290830087209 "GT" "Managed" 1 "Fungi"
"398" "GT2" 0.918341920401945 "GT" "Managed" 1 "Fungi"
"399" "GT2" 0.988431354460516 "GT" "Managed" 1 "Fungi"
"400" "GT2" 0.84363391808661 "GT" "Managed" 1 "Fungi"
"401" "GT2" 0.919247217912983 "GT" "Managed" 1 "Fungi"
"402" "GT2" 0.434421897187481 "GT" "Managed" 1 "Fungi"
"403" "GT2" 0.79913487133984 "GT" "Managed" 1 "Fungi"
"404" "GT2" 0.90920705735187 "GT" "Managed" 1 "Fungi"
"405" "GT2" 0.831461402449909 "GT" "Managed" 1 "Fungi"
"406" "GT2" 0.842456951940375 "GT" "Managed" 1 "Fungi"
"407" "GT2" 0.964250353466747 "GT" "Managed" 1 "Fungi"
"408" "GT2" 0.894131537551762 "GT" "Managed" 1 "Fungi"
"409" "GT32" 0.760141034577338 "GT" "Managed" 1 "Fungi"
"410" "GT32" 0.901363464877165 "GT" "Managed" 1 "Fungi"
"411" "GT32" 0.970224900654705 "GT" "Managed" 1 "Fungi"
"412" "GT32" 0.986021924546296 "GT" "Managed" 1 "Fungi"
"413" "GT32" 0.890874589307724 "GT" "Managed" 1 "Fungi"
"414" "GT32" 0.884674320708794 "GT" "Managed" 1 "Fungi"
"415" "GT32" 0.970777045032464 "GT" "Managed" 1 "Fungi"
"416" "GT32" 0.993231818215482 "GT" "Managed" 1 "Fungi"
"417" "GT32" 0.886407001297479 "GT" "Managed" 1 "Fungi"
"418" "GT32" 0.971659928913972 "GT" "Managed" 1 "Fungi"
"419" "GT32" 0.952615462436612 "GT" "Managed" 1 "Fungi"
"420" "GT32" 0.911801036582038 "GT" "Managed" 1 "Fungi"
"421" "GT32" 0.928874842722039 "GT" "Managed" 1 "Fungi"
"422" "GT32" 0.919835795411349 "GT" "Managed" 1 "Fungi"
"423" "GT32" 0.973271643266987 "GT" "Managed" 1 "Fungi"
"424" "GT32" 0.873899765162729 "GT" "Managed" 1 "Fungi"
"425" "GT32" 0.950174053602098 "GT" "Managed" 1 "Fungi"
"426" "GT32" 0.447102629563956 "GT" "Managed" 1 "Fungi"
"427" "GT32" 0.827448954431777 "GT" "Managed" 1 "Fungi"
"428" "GT32" 0.903434865881002 "GT" "Managed" 1 "Fungi"
"429" "GT32" 0.807094581255885 "GT" "Managed" 1 "Fungi"
"430" "GT32" 0.822768261204787 "GT" "Managed" 1 "Fungi"
"431" "GT32" 0.958840694707342 "GT" "Managed" 1 "Fungi"
"432" "GT32" 0.878396918305631 "GT" "Managed" 1 "Fungi"
"433" "GT4" 0.731500690834876 "GT" "Managed" 1 "Fungi"
"434" "GT4" 0.91735190263884 "GT" "Managed" 1 "Fungi"
"435" "GT4" 0.925876215639234 "GT" "Managed" 1 "Fungi"
"436" "GT4" 0.969747045528598 "GT" "Managed" 1 "Fungi"
"437" "GT4" 0.867963302335873 "GT" "Managed" 1 "Fungi"
"438" "GT4" 0.932682473620842 "GT" "Managed" 1 "Fungi"
"439" "GT4" 0.99298743417048 "GT" "Managed" 1 "Fungi"
"440" "GT4" 0.979450962930546 "GT" "Managed" 1 "Fungi"
"441" "GT4" 0.959163652716548 "GT" "Managed" 1 "Fungi"
"442" "GT4" 0.953753616860843 "GT" "Managed" 1 "Fungi"
"443" "GT4" 0.939758827371562 "GT" "Managed" 1 "Fungi"
"444" "GT4" 0.908134806737166 "GT" "Managed" 1 "Fungi"
"445" "GT4" 0.971117355872381 "GT" "Managed" 1 "Fungi"
"446" "GT4" 0.91632083369599 "GT" "Managed" 1 "Fungi"
"447" "GT4" 0.983502677450818 "GT" "Managed" 1 "Fungi"
"448" "GT4" 0.831858543013692 "GT" "Managed" 1 "Fungi"
"449" "GT4" 0.901374710883215 "GT" "Managed" 1 "Fungi"
"450" "GT4" 0.505199996070679 "GT" "Managed" 1 "Fungi"
"451" "GT4" 0.835555122577995 "GT" "Managed" 1 "Fungi"
"452" "GT4" 0.92866732716569 "GT" "Managed" 1 "Fungi"
"453" "GT4" 0.871962506800266 "GT" "Managed" 1 "Fungi"
"454" "GT4" 0.853958804728556 "GT" "Managed" 1 "Fungi"
"455" "GT4" 0.985497739596938 "GT" "Managed" 1 "Fungi"
"456" "GT4" 0.973617499886564 "GT" "Managed" 1 "Fungi"
"457" "CBM1" 0.775977782020409 "CBM" "Recent" 2 "Fungi"
"458" "CBM1" 0.827922814352907 "CBM" "Recent" 2 "Fungi"
"459" "CBM1" 0.961893071877256 "CBM" "Recent" 2 "Fungi"
"460" "CBM1" 0.870603640396515 "CBM" "Recent" 2 "Fungi"
"461" "CBM1" 0.88518913499131 "CBM" "Recent" 2 "Fungi"
"462" "CBM1" 0.865290328228848 "CBM" "Recent" 2 "Fungi"
"463" "CBM1" 0.882212785573625 "CBM" "Recent" 2 "Fungi"
"464" "CBM1" 0.926903151509558 "CBM" "Recent" 2 "Fungi"
"465" "CBM1" 0.988694668619558 "CBM" "Recent" 2 "Fungi"
"466" "CBM1" 0.994656329133163 "CBM" "Recent" 2 "Fungi"
"467" "CBM1" 0.914490053199426 "CBM" "Recent" 2 "Fungi"
"468" "CBM1" 0.914722477375094 "CBM" "Recent" 2 "Fungi"
"469" "CBM1" 0.93769739667024 "CBM" "Recent" 2 "Fungi"
"470" "CBM1" 0.988105589346901 "CBM" "Recent" 2 "Fungi"
"471" "CBM1" 0.708740139541973 "CBM" "Recent" 2 "Fungi"
"472" "CBM1" 0.924788822815579 "CBM" "Recent" 2 "Fungi"
"473" "CBM1" 0.96583835314591 "CBM" "Recent" 2 "Fungi"
"474" "CBM1" 0.561529553186141 "CBM" "Recent" 2 "Fungi"
"475" "CBM1" 0.888509152065844 "CBM" "Recent" 2 "Fungi"
"476" "CBM1" 0.680008814019428 "CBM" "Recent" 2 "Fungi"
"477" "CBM1" 0.840483613181348 "CBM" "Recent" 2 "Fungi"
"478" "CBM1" 0.821888423937115 "CBM" "Recent" 2 "Fungi"
"479" "CBM1" 0.863380454030102 "CBM" "Recent" 2 "Fungi"
"480" "CBM1" 0.916744729970119 "CBM" "Recent" 2 "Fungi"
"481" "CBM1" 0.976879928784148 "CBM" "Recent" 2 "Fungi"
"482" "CBM1" 0.90104463078256 "CBM" "Recent" 2 "Fungi"
"483" "CBM18" 0.9117545910998 "CBM" "Recent" 2 "Fungi"
"484" "CBM18" 0.900853227094165 "CBM" "Recent" 2 "Fungi"
"485" "CBM18" 0.971357617544222 "CBM" "Recent" 2 "Fungi"
"486" "CBM18" 0.895709162296352 "CBM" "Recent" 2 "Fungi"
"487" "CBM18" 0.937705278092646 "CBM" "Recent" 2 "Fungi"
"488" "CBM18" 0.734659817310945 "CBM" "Recent" 2 "Fungi"
"489" "CBM18" 0.844222931524908 "CBM" "Recent" 2 "Fungi"
"490" "CBM18" 0.85411836368214 "CBM" "Recent" 2 "Fungi"
"491" "CBM18" 0.967267599608875 "CBM" "Recent" 2 "Fungi"
"492" "CBM18" 0.963932114939631 "CBM" "Recent" 2 "Fungi"
"493" "CBM18" 0.866538752350644 "CBM" "Recent" 2 "Fungi"
"494" "CBM18" 0.951002522400512 "CBM" "Recent" 2 "Fungi"
"495" "CBM18" 0.842042255756266 "CBM" "Recent" 2 "Fungi"
"496" "CBM18" 0.930155289211675 "CBM" "Recent" 2 "Fungi"
"497" "CBM18" 0.586001096039457 "CBM" "Recent" 2 "Fungi"
"498" "CBM18" 0.89512235322117 "CBM" "Recent" 2 "Fungi"
"499" "CBM18" 0.950297802423495 "CBM" "Recent" 2 "Fungi"
"500" "CBM18" 0.597039818075791 "CBM" "Recent" 2 "Fungi"
"501" "CBM18" 0.907295456085009 "CBM" "Recent" 2 "Fungi"
"502" "CBM18" 0.60953644147398 "CBM" "Recent" 2 "Fungi"
"503" "CBM18" 0.683242689373592 "CBM" "Recent" 2 "Fungi"
"504" "CBM18" 0.843124466713205 "CBM" "Recent" 2 "Fungi"
"505" "CBM18" 0.804865759386727 "CBM" "Recent" 2 "Fungi"
"506" "CBM18" 0.824173140037176 "CBM" "Recent" 2 "Fungi"
"507" "CBM18" 0.937430633230879 "CBM" "Recent" 2 "Fungi"
"508" "CBM18" 0.830167438165966 "CBM" "Recent" 2 "Fungi"
"509" "CBM50" 0.79326751368169 "CBM" "Recent" 2 "Fungi"
"510" "CBM50" 0.861849675543821 "CBM" "Recent" 2 "Fungi"
"511" "CBM50" 0.971038850092624 "CBM" "Recent" 2 "Fungi"
"512" "CBM50" 0.866220966308658 "CBM" "Recent" 2 "Fungi"
"513" "CBM50" 0.91561826695258 "CBM" "Recent" 2 "Fungi"
"514" "CBM50" 0.827003483566653 "CBM" "Recent" 2 "Fungi"
"515" "CBM50" 0.938753516244962 "CBM" "Recent" 2 "Fungi"
"516" "CBM50" 0.903964718074434 "CBM" "Recent" 2 "Fungi"
"517" "CBM50" 0.980807116109663 "CBM" "Recent" 2 "Fungi"
"518" "CBM50" 0.997531387024196 "CBM" "Recent" 2 "Fungi"
"519" "CBM50" 0.863056122315166 "CBM" "Recent" 2 "Fungi"
"520" "CBM50" 0.946989439383849 "CBM" "Recent" 2 "Fungi"
"521" "CBM50" 0.90059294982352 "CBM" "Recent" 2 "Fungi"
"522" "CBM50" 0.941099050943797 "CBM" "Recent" 2 "Fungi"
"523" "CBM50" 0.64955013197101 "CBM" "Recent" 2 "Fungi"
"524" "CBM50" 0.94043668028048 "CBM" "Recent" 2 "Fungi"
"525" "CBM50" 0.986940732271076 "CBM" "Recent" 2 "Fungi"
"526" "CBM50" 0.562204128378169 "CBM" "Recent" 2 "Fungi"
"527" "CBM50" 0.922860524459889 "CBM" "Recent" 2 "Fungi"
"528" "CBM50" 0.643251333016921 "CBM" "Recent" 2 "Fungi"
"529" "CBM50" 0.808711840439152 "CBM" "Recent" 2 "Fungi"
"530" "CBM50" 0.83043919806834 "CBM" "Recent" 2 "Fungi"
"531" "CBM50" 0.794377527992081 "CBM" "Recent" 2 "Fungi"
"532" "CBM50" 0.841519597149022 "CBM" "Recent" 2 "Fungi"
"533" "CBM50" 0.967940488231182 "CBM" "Recent" 2 "Fungi"
"534" "CBM50" 0.845923535286473 "CBM" "Recent" 2 "Fungi"
"535" "CE5" 0.860834356834238 "CE" "Recent" 2 "Fungi"
"536" "CE5" 0.897050567139298 "CE" "Recent" 2 "Fungi"
"537" "CE5" 0.977108594781012 "CE" "Recent" 2 "Fungi"
"538" "CE5" 0.922237568960419 "CE" "Recent" 2 "Fungi"
"539" "CE5" 0.918535509816387 "CE" "Recent" 2 "Fungi"
"540" "CE5" 0.797261908382244 "CE" "Recent" 2 "Fungi"
"541" "CE5" 0.899206038205043 "CE" "Recent" 2 "Fungi"
"542" "CE5" 0.919305515341948 "CE" "Recent" 2 "Fungi"
"543" "CE5" 0.880771822759794 "CE" "Recent" 2 "Fungi"
"544" "CE5" 0.97419983167975 "CE" "Recent" 2 "Fungi"
"545" "CE5" 0.864191961362132 "CE" "Recent" 2 "Fungi"
"546" "CE5" 0.926514933273012 "CE" "Recent" 2 "Fungi"
"547" "CE5" 0.876039765122832 "CE" "Recent" 2 "Fungi"
"548" "CE5" 0.940605931393924 "CE" "Recent" 2 "Fungi"
"549" "CE5" 0.584181812523105 "CE" "Recent" 2 "Fungi"
"550" "CE5" 0.8995933620853 "CE" "Recent" 2 "Fungi"
"551" "CE5" 0.966907548209833 "CE" "Recent" 2 "Fungi"
"552" "CE5" 0.568909234073286 "CE" "Recent" 2 "Fungi"
"553" "CE5" 0.922347401105035 "CE" "Recent" 2 "Fungi"
"554" "CE5" 0.591983196219149 "CE" "Recent" 2 "Fungi"
"555" "CE5" 0.74682820492402 "CE" "Recent" 2 "Fungi"
"556" "CE5" 0.836766137909915 "CE" "Recent" 2 "Fungi"
"557" "CE5" 0.807875921622701 "CE" "Recent" 2 "Fungi"
"558" "CE5" 0.848274344675492 "CE" "Recent" 2 "Fungi"
"559" "CE5" 0.938360695791011 "CE" "Recent" 2 "Fungi"
"560" "CE5" 0.843471566576121 "CE" "Recent" 2 "Fungi"
"561" "GH0" 0.853310369720792 "GH" "Recent" 2 "Fungi"
"562" "GH0" 0.885814609634038 "GH" "Recent" 2 "Fungi"
"563" "GH0" 0.966448379443851 "GH" "Recent" 2 "Fungi"
"564" "GH0" 0.894668974571457 "GH" "Recent" 2 "Fungi"
"565" "GH0" 0.92264608116809 "GH" "Recent" 2 "Fungi"
"566" "GH0" 0.790071721201303 "GH" "Recent" 2 "Fungi"
"567" "GH0" 0.914595678014513 "GH" "Recent" 2 "Fungi"
"568" "GH0" 0.92622979422399 "GH" "Recent" 2 "Fungi"
"569" "GH0" 0.905660540229968 "GH" "Recent" 2 "Fungi"
"570" "GH0" 0.984933983396551 "GH" "Recent" 2 "Fungi"
"571" "GH0" 0.877653032112067 "GH" "Recent" 2 "Fungi"
"572" "GH0" 0.924111650559353 "GH" "Recent" 2 "Fungi"
"573" "GH0" 0.893960020944898 "GH" "Recent" 2 "Fungi"
"574" "GH0" 0.953924148053795 "GH" "Recent" 2 "Fungi"
"575" "GH0" 0.654626312598286 "GH" "Recent" 2 "Fungi"
"576" "GH0" 0.924367775677096 "GH" "Recent" 2 "Fungi"
"577" "GH0" 0.967078152329801 "GH" "Recent" 2 "Fungi"
"578" "GH0" 0.558632960948522 "GH" "Recent" 2 "Fungi"
"579" "GH0" 0.91578337536499 "GH" "Recent" 2 "Fungi"
"580" "GH0" 0.660165183581859 "GH" "Recent" 2 "Fungi"
"581" "GH0" 0.780308420048253 "GH" "Recent" 2 "Fungi"
"582" "GH0" 0.827457487460452 "GH" "Recent" 2 "Fungi"
"583" "GH0" 0.814480895799762 "GH" "Recent" 2 "Fungi"
"584" "GH0" 0.862456566980063 "GH" "Recent" 2 "Fungi"
"585" "GH0" 0.966413289040656 "GH" "Recent" 2 "Fungi"
"586" "GH0" 0.860105800657882 "GH" "Recent" 2 "Fungi"
"587" "GH132" 0.854296588310599 "GH" "Recent" 2 "Fungi"
"588" "GH132" 0.833827816046505 "GH" "Recent" 2 "Fungi"
"589" "GH132" 0.975343552934196 "GH" "Recent" 2 "Fungi"
"590" "GH132" 0.8809194861743 "GH" "Recent" 2 "Fungi"
"591" "GH132" 0.854253576588929 "GH" "Recent" 2 "Fungi"
"592" "GH132" 0.815801798657167 "GH" "Recent" 2 "Fungi"
"593" "GH132" 0.927978158850407 "GH" "Recent" 2 "Fungi"
"594" "GH132" 0.918888806100754 "GH" "Recent" 2 "Fungi"
"595" "GH132" 0.864730123754222 "GH" "Recent" 2 "Fungi"
"596" "GH132" 0.964210748777778 "GH" "Recent" 2 "Fungi"
"597" "GH132" 0.968557775276252 "GH" "Recent" 2 "Fungi"
"598" "GH132" 0.945137786687721 "GH" "Recent" 2 "Fungi"
"599" "GH132" 0.899140398979826 "GH" "Recent" 2 "Fungi"
"600" "GH132" 0.960560237769913 "GH" "Recent" 2 "Fungi"
"601" "GH132" 0.690132061459549 "GH" "Recent" 2 "Fungi"
"602" "GH132" 0.901647561311702 "GH" "Recent" 2 "Fungi"
"603" "GH132" 0.937485555426894 "GH" "Recent" 2 "Fungi"
"604" "GH132" 0.55356119214501 "GH" "Recent" 2 "Fungi"
"605" "GH132" 0.866227259964237 "GH" "Recent" 2 "Fungi"
"606" "GH132" 0.654080346732307 "GH" "Recent" 2 "Fungi"
"607" "GH132" 0.767202253185602 "GH" "Recent" 2 "Fungi"
"608" "GH132" 0.859845227962385 "GH" "Recent" 2 "Fungi"
"609" "GH132" 0.809108779700692 "GH" "Recent" 2 "Fungi"
"610" "GH132" 0.905607704329078 "GH" "Recent" 2 "Fungi"
"611" "GH132" 0.979197268131422 "GH" "Recent" 2 "Fungi"
"612" "GH132" 0.841722235609057 "GH" "Recent" 2 "Fungi"
"613" "GH16" 0.872499745137167 "GH" "Recent" 2 "Fungi"
"614" "GH16" 0.888501374341122 "GH" "Recent" 2 "Fungi"
"615" "GH16" 0.974453197096167 "GH" "Recent" 2 "Fungi"
"616" "GH16" 0.900435392048613 "GH" "Recent" 2 "Fungi"
"617" "GH16" 0.921448969624913 "GH" "Recent" 2 "Fungi"
"618" "GH16" 0.782223799187399 "GH" "Recent" 2 "Fungi"
"619" "GH16" 0.870716857200315 "GH" "Recent" 2 "Fungi"
"620" "GH16" 0.945987664205287 "GH" "Recent" 2 "Fungi"
"621" "GH16" 0.890052284801544 "GH" "Recent" 2 "Fungi"
"622" "GH16" 0.96971251978701 "GH" "Recent" 2 "Fungi"
"623" "GH16" 0.956656337090972 "GH" "Recent" 2 "Fungi"
"624" "GH16" 0.886592308867535 "GH" "Recent" 2 "Fungi"
"625" "GH16" 0.867631907561189 "GH" "Recent" 2 "Fungi"
"626" "GH16" 0.920624326200377 "GH" "Recent" 2 "Fungi"
"627" "GH16" 0.592427197819373 "GH" "Recent" 2 "Fungi"
"628" "GH16" 0.936638013931579 "GH" "Recent" 2 "Fungi"
"629" "GH16" 0.941422394621688 "GH" "Recent" 2 "Fungi"
"630" "GH16" 0.63919614263853 "GH" "Recent" 2 "Fungi"
"631" "GH16" 0.9098406117244 "GH" "Recent" 2 "Fungi"
"632" "GH16" 0.589680712751564 "GH" "Recent" 2 "Fungi"
"633" "GH16" 0.718062939650065 "GH" "Recent" 2 "Fungi"
"634" "GH16" 0.86986471500574 "GH" "Recent" 2 "Fungi"
"635" "GH16" 0.823082885627991 "GH" "Recent" 2 "Fungi"
"636" "GH16" 0.845021705755276 "GH" "Recent" 2 "Fungi"
"637" "GH16" 0.937761070896978 "GH" "Recent" 2 "Fungi"
"638" "GH16" 0.825905603406587 "GH" "Recent" 2 "Fungi"
"639" "GH17" 0.834651179063746 "GH" "Recent" 2 "Fungi"
"640" "GH17" 0.857342911982562 "GH" "Recent" 2 "Fungi"
"641" "GH17" 0.960532200119031 "GH" "Recent" 2 "Fungi"
"642" "GH17" 0.895224662286893 "GH" "Recent" 2 "Fungi"
"643" "GH17" 0.914252742796332 "GH" "Recent" 2 "Fungi"
"644" "GH17" 0.800229397423838 "GH" "Recent" 2 "Fungi"
"645" "GH17" 0.956124484036342 "GH" "Recent" 2 "Fungi"
"646" "GH17" 0.897225933933808 "GH" "Recent" 2 "Fungi"
"647" "GH17" 0.906698827581375 "GH" "Recent" 2 "Fungi"
"648" "GH17" 0.982151596924801 "GH" "Recent" 2 "Fungi"
"649" "GH17" 0.991319689078539 "GH" "Recent" 2 "Fungi"
"650" "GH17" 0.903484012464852 "GH" "Recent" 2 "Fungi"
"651" "GH17" 0.929393525823659 "GH" "Recent" 2 "Fungi"
"652" "GH17" 0.985092383823843 "GH" "Recent" 2 "Fungi"
"653" "GH17" 0.704209450455618 "GH" "Recent" 2 "Fungi"
"654" "GH17" 0.906604404068168 "GH" "Recent" 2 "Fungi"
"655" "GH17" 0.975422668268727 "GH" "Recent" 2 "Fungi"
"656" "GH17" 0.618942138812594 "GH" "Recent" 2 "Fungi"
"657" "GH17" 0.918893926444668 "GH" "Recent" 2 "Fungi"
"658" "GH17" 0.637873890388895 "GH" "Recent" 2 "Fungi"
"659" "GH17" 0.848593947841109 "GH" "Recent" 2 "Fungi"
"660" "GH17" 0.894143976514115 "GH" "Recent" 2 "Fungi"
"661" "GH17" 0.88261391156333 "GH" "Recent" 2 "Fungi"
"662" "GH17" 0.934247826671922 "GH" "Recent" 2 "Fungi"
"663" "GH17" 0.983582511539961 "GH" "Recent" 2 "Fungi"
"664" "GH17" 0.91688231452951 "GH" "Recent" 2 "Fungi"
"665" "GH18" 0.854097563719252 "GH" "Recent" 2 "Fungi"
"666" "GH18" 0.847459033930155 "GH" "Recent" 2 "Fungi"
"667" "GH18" 0.962986746497596 "GH" "Recent" 2 "Fungi"
"668" "GH18" 0.889211864467867 "GH" "Recent" 2 "Fungi"
"669" "GH18" 0.895284222442659 "GH" "Recent" 2 "Fungi"
"670" "GH18" 0.82887641076017 "GH" "Recent" 2 "Fungi"
"671" "GH18" 0.943901846696276 "GH" "Recent" 2 "Fungi"
"672" "GH18" 0.92852829535199 "GH" "Recent" 2 "Fungi"
"673" "GH18" 0.887649672798557 "GH" "Recent" 2 "Fungi"
"674" "GH18" 0.987948191646412 "GH" "Recent" 2 "Fungi"
"675" "GH18" 0.991017282684515 "GH" "Recent" 2 "Fungi"
"676" "GH18" 0.904251663441042 "GH" "Recent" 2 "Fungi"
"677" "GH18" 0.923885869311578 "GH" "Recent" 2 "Fungi"
"678" "GH18" 0.922887389811474 "GH" "Recent" 2 "Fungi"
"679" "GH18" 0.668518216922411 "GH" "Recent" 2 "Fungi"
"680" "GH18" 0.914715222881206 "GH" "Recent" 2 "Fungi"
"681" "GH18" 0.960709562918807 "GH" "Recent" 2 "Fungi"
"682" "GH18" 0.573436976363346 "GH" "Recent" 2 "Fungi"
"683" "GH18" 0.907350003550577 "GH" "Recent" 2 "Fungi"
"684" "GH18" 0.656864687429126 "GH" "Recent" 2 "Fungi"
"685" "GH18" 0.792524535143793 "GH" "Recent" 2 "Fungi"
"686" "GH18" 0.843677602198117 "GH" "Recent" 2 "Fungi"
"687" "GH18" 0.86567669761661 "GH" "Recent" 2 "Fungi"
"688" "GH18" 0.923033892400273 "GH" "Recent" 2 "Fungi"
"689" "GH18" 0.955305757058641 "GH" "Recent" 2 "Fungi"
"690" "GH18" 0.902090265750412 "GH" "Recent" 2 "Fungi"
"691" "GH28" 0.736478122407782 "GH" "Recent" 2 "Fungi"
"692" "GH28" 0.825881305579877 "GH" "Recent" 2 "Fungi"
"693" "GH28" 0.951347036167158 "GH" "Recent" 2 "Fungi"
"694" "GH28" 0.82411752868122 "GH" "Recent" 2 "Fungi"
"695" "GH28" 0.852718905735867 "GH" "Recent" 2 "Fungi"
"696" "GH28" 0.816574794754238 "GH" "Recent" 2 "Fungi"
"697" "GH28" 0.963313939044865 "GH" "Recent" 2 "Fungi"
"698" "GH28" 0.896932492002091 "GH" "Recent" 2 "Fungi"
"699" "GH28" 0.93937842874767 "GH" "Recent" 2 "Fungi"
"700" "GH28" 0.94079745809778 "GH" "Recent" 2 "Fungi"
"701" "GH28" 0.95899757917007 "GH" "Recent" 2 "Fungi"
"702" "GH28" 0.996135828859453 "GH" "Recent" 2 "Fungi"
"703" "GH28" 0.911575223620872 "GH" "Recent" 2 "Fungi"
"704" "GH28" 0.988563917230466 "GH" "Recent" 2 "Fungi"
"705" "GH28" 0.975584985843744 "GH" "Recent" 2 "Fungi"
"706" "GH28" 0.936758992414037 "GH" "Recent" 2 "Fungi"
"707" "GH28" 0.968643211168766 "GH" "Recent" 2 "Fungi"
"708" "GH28" 0.637055019628425 "GH" "Recent" 2 "Fungi"
"709" "GH28" 0.819899251236064 "GH" "Recent" 2 "Fungi"
"710" "GH28" 0.889382490578452 "GH" "Recent" 2 "Fungi"
"711" "GH28" 0.968550549379748 "GH" "Recent" 2 "Fungi"
"712" "GH28" 0.77846287190849 "GH" "Recent" 2 "Fungi"
"713" "GH28" 0.930731586437161 "GH" "Recent" 2 "Fungi"
"714" "GH28" 0.967313213681712 "GH" "Recent" 2 "Fungi"
"715" "GH28" 0.928700922594257 "GH" "Recent" 2 "Fungi"
"716" "GH28" 0.943766640186192 "GH" "Recent" 2 "Fungi"
"717" "GH3" 0.84633389051778 "GH" "Recent" 2 "Fungi"
"718" "GH3" 0.861442968261116 "GH" "Recent" 2 "Fungi"
"719" "GH3" 0.94634642014586 "GH" "Recent" 2 "Fungi"
"720" "GH3" 0.863516549839911 "GH" "Recent" 2 "Fungi"
"721" "GH3" 0.943317363565004 "GH" "Recent" 2 "Fungi"
"722" "GH3" 0.82119053337521 "GH" "Recent" 2 "Fungi"
"723" "GH3" 0.908870676045091 "GH" "Recent" 2 "Fungi"
"724" "GH3" 0.919301830382764 "GH" "Recent" 2 "Fungi"
"725" "GH3" 0.912581921818983 "GH" "Recent" 2 "Fungi"
"726" "GH3" 0.972095067142048 "GH" "Recent" 2 "Fungi"
"727" "GH3" 0.987980157197249 "GH" "Recent" 2 "Fungi"
"728" "GH3" 0.873247926625046 "GH" "Recent" 2 "Fungi"
"729" "GH3" 0.967038351024794 "GH" "Recent" 2 "Fungi"
"730" "GH3" 0.873827311552354 "GH" "Recent" 2 "Fungi"
"731" "GH3" 0.941070037638644 "GH" "Recent" 2 "Fungi"
"732" "GH3" 0.628553522290059 "GH" "Recent" 2 "Fungi"
"733" "GH3" 0.941257609065233 "GH" "Recent" 2 "Fungi"
"734" "GH3" 0.571012789531317 "GH" "Recent" 2 "Fungi"
"735" "GH3" 0.945901664257315 "GH" "Recent" 2 "Fungi"
"736" "GH3" 0.656899054896955 "GH" "Recent" 2 "Fungi"
"737" "GH3" 0.746660609438455 "GH" "Recent" 2 "Fungi"
"738" "GH3" 0.812721858212868 "GH" "Recent" 2 "Fungi"
"739" "GH3" 0.825554200149357 "GH" "Recent" 2 "Fungi"
"740" "GH3" 0.883206620384779 "GH" "Recent" 2 "Fungi"
"741" "GH3" 0.939541061745971 "GH" "Recent" 2 "Fungi"
"742" "GH3" 0.866339932087643 "GH" "Recent" 2 "Fungi"
"743" "GH43_26" 0.846342013247971 "GH" "Recent" 2 "Fungi"
"744" "GH43_26" 0.885878030272775 "GH" "Recent" 2 "Fungi"
"745" "GH43_26" 0.965440269978387 "GH" "Recent" 2 "Fungi"
"746" "GH43_26" 0.905141748412261 "GH" "Recent" 2 "Fungi"
"747" "GH43_26" 0.921873936884308 "GH" "Recent" 2 "Fungi"
"748" "GH43_26" 0.779483371604015 "GH" "Recent" 2 "Fungi"
"749" "GH43_26" 0.898064087156065 "GH" "Recent" 2 "Fungi"
"750" "GH43_26" 0.923376484818926 "GH" "Recent" 2 "Fungi"
"751" "GH43_26" 0.906101267284001 "GH" "Recent" 2 "Fungi"
"752" "GH43_26" 0.988532178379573 "GH" "Recent" 2 "Fungi"
"753" "GH43_26" 0.977931331037622 "GH" "Recent" 2 "Fungi"
"754" "GH43_26" 0.859030727661647 "GH" "Recent" 2 "Fungi"
"755" "GH43_26" 0.919601786324895 "GH" "Recent" 2 "Fungi"
"756" "GH43_26" 0.889495995814773 "GH" "Recent" 2 "Fungi"
"757" "GH43_26" 0.935128980582923 "GH" "Recent" 2 "Fungi"
